timestamp	open	close	high	low	Fear & Greed Index	Fear & Greed Classification
2/10/2024 8:00	47142.5	47176.4	47271	46840	74	Greed
2/10/2024 4:00	47370	47142.5	47427.2	47133.3	74	Greed
2/10/2024 0:00	47122.4	47370	47489.6	47027.5	74	Greed
2/9/2024 20:00	47486.4	47122.4	47672.6	47000.9	72	Greed
2/9/2024 16:00	47133.7	47486.4	48230	47107.4	72	Greed
2/9/2024 12:00	47163.8	47133.7	47749	46603.2	72	Greed
2/9/2024 8:00	46195.5	47163.8	47299.8	46195.4	72	Greed
2/9/2024 4:00	46046.1	46195.5	46438	45824.4	72	Greed
2/9/2024 0:00	45260.5	46046.1	46382	45210	72	Greed
2/8/2024 20:00	45249.1	45260.5	45628.2	45180.1	66	Greed
2/8/2024 16:00	45409.4	45249.1	45479	44861.7	66	Greed
2/8/2024 12:00	44678	45409.4	45458.3	44564.8	66	Greed
2/8/2024 8:00	44496.8	44678	44889	44493.6	66	Greed
2/8/2024 4:00	44513.7	44496.8	44608.9	44401	66	Greed
2/8/2024 0:00	44318	44513.7	44793.2	44300.1	66	Greed
2/7/2024 20:00	43595.2	44318	44379.1	43595.2	62	Greed
2/7/2024 16:00	43047.2	43595.2	43717.5	42988.9	62	Greed
2/7/2024 12:00	42919.7	43047.2	43312.8	42869.9	62	Greed
2/7/2024 8:00	42898.5	42919.7	43191.8	42807.3	62	Greed
2/7/2024 4:00	42790.6	42898.5	43037.9	42779.3	62	Greed
2/7/2024 0:00	43083.9	42790.6	43179.9	42774.2	62	Greed
2/6/2024 20:00	43260	43083.9	43305.1	43010.8	64	Greed
2/6/2024 16:00	43224.9	43260	43370.4	42968.3	64	Greed
2/6/2024 12:00	42807.5	43224.9	43250	42631	64	Greed
2/6/2024 8:00	42872.2	42807.5	43099.1	42645.6	64	Greed
2/6/2024 4:00	42836.1	42872.2	42913.9	42615.1	64	Greed
2/6/2024 0:00	42692.6	42836.1	42950	42554	64	Greed
2/5/2024 20:00	42754.2	42692.6	42788.7	42286.3	60	Greed
2/5/2024 16:00	42617.6	42754.2	42859.1	42439.4	60	Greed
2/5/2024 12:00	43184.1	42617.6	43567.9	42563.2	60	Greed
2/5/2024 8:00	43047.2	43184.1	43266.6	42934	60	Greed
2/5/2024 4:00	42700.1	43047.2	43150	42620.3	60	Greed
2/5/2024 0:00	42559.6	42700.1	42718.8	42229.6	60	Greed
2/4/2024 20:00	42617.8	42559.6	42978.1	42154	60	Greed
2/4/2024 16:00	42919	42617.8	42962.9	42550.5	60	Greed
2/4/2024 12:00	43039.3	42919	43096.1	42812	60	Greed
2/4/2024 8:00	42823	43039.3	43114.7	42716.5	60	Greed
2/4/2024 4:00	43006.9	42823	43010	42711	60	Greed
2/4/2024 0:00	42991.8	43006.9	43049	42875.6	60	Greed
2/3/2024 20:00	43040.6	42991.8	43082.2	42931	60	Greed
2/3/2024 16:00	43092.4	43040.6	43249.8	42988	60	Greed
2/3/2024 12:00	42985.9	43092.4	43167.6	42859.1	60	Greed
2/3/2024 8:00	43037.4	42985.9	43109.9	42955.1	60	Greed
2/3/2024 4:00	43151	43037.4	43200	43017.5	60	Greed
2/3/2024 0:00	43178.1	43151	43377.8	43120.3	60	Greed
2/2/2024 20:00	43041	43178.1	43210	42870.5	63	Greed
2/2/2024 16:00	43222.7	43041	43476.7	42742	63	Greed
2/2/2024 12:00	43132	43222.7	43247	42520.3	63	Greed
2/2/2024 8:00	43078.3	43132	43196	42922.2	63	Greed
2/2/2024 4:00	43017.3	43078.3	43243.7	42922.7	63	Greed
2/2/2024 0:00	43064.6	43017.3	43430.5	43002.3	63	Greed
2/1/2024 20:00	43201.1	43064.6	43272	42855	63	Greed
2/1/2024 16:00	42477.9	43201.1	43307.3	42333	63	Greed
2/1/2024 12:00	42064.2	42477.9	42928	41931	63	Greed
2/1/2024 8:00	42181.6	42064.2	42329.9	42000	63	Greed
2/1/2024 4:00	42003	42181.6	42293.7	41883.8	63	Greed
2/1/2024 0:00	42552.7	42003	42668	41843.5	63	Greed
1/31/2024 20:00	43308	42552.7	43339.8	42255	60	Greed
1/31/2024 16:00	43330	43308	43735.9	43001.7	60	Greed
1/31/2024 12:00	42625.4	43330	43458.5	42488.9	60	Greed
1/31/2024 8:00	43031	42625.4	43069.8	42333.3	60	Greed
1/31/2024 4:00	42912.4	43031	43069.9	42845.1	60	Greed
1/31/2024 0:00	42919	42912.4	43087	42631	60	Greed
1/30/2024 20:00	43522.3	42919	43742.2	42647.5	61	Greed
1/30/2024 16:00	43353	43522.3	43591.2	43191.6	61	Greed
1/30/2024 12:00	43519.7	43353	43890.8	43083.7	61	Greed
1/30/2024 8:00	43354.1	43519.7	43550	43172.1	61	Greed
1/30/2024 4:00	43503.9	43354.1	43554	43230.9	61	Greed
1/30/2024 0:00	43286.2	43503.9	43790	43121.5	61	Greed
1/29/2024 20:00	42981.9	43286.2	43436.9	42958.8	55	Greed
1/29/2024 16:00	42637.6	42981.9	43300	42501.5	55	Greed
1/29/2024 12:00	42232.4	42637.6	42642.7	41767.9	55	Greed
1/29/2024 8:00	42039.7	42232.4	42368.9	41939.6	55	Greed
1/29/2024 4:00	42303.1	42039.7	42324.2	41974.4	55	Greed
1/29/2024 0:00	42016.1	42303.1	42484.9	41859.2	55	Greed
1/28/2024 20:00	41770	42016.1	42059.4	41587.4	54	Neutral
1/28/2024 16:00	42242.1	41770	42343.2	41704.3	54	Neutral
1/28/2024 12:00	42454.6	42242.1	42541.2	42130.2	54	Neutral
1/28/2024 8:00	42366.3	42454.6	42682.9	42300.6	54	Neutral
1/28/2024 4:00	42204.1	42366.3	42839.9	42202.4	54	Neutral
1/28/2024 0:00	42095.8	42204.1	42222	41905.1	54	Neutral
1/27/2024 20:00	41883.5	42095.8	42193.3	41883.5	55	Greed
1/27/2024 16:00	41797.2	41883.5	41975	41720.7	55	Greed
1/27/2024 12:00	41741.4	41797.2	41878.4	41692.3	55	Greed
1/27/2024 8:00	41701.1	41741.4	41784.5	41365	55	Greed
1/27/2024 4:00	41809	41701.1	41877	41581	55	Greed
1/27/2024 0:00	41805.5	41809	41921.3	41693	55	Greed
1/26/2024 20:00	42045.4	41805.5	42238.1	41790	49	Neutral
1/26/2024 16:00	41391.2	42045.4	42193	41377.5	49	Neutral
1/26/2024 12:00	41263.3	41391.2	41568.9	40880.6	49	Neutral
1/26/2024 8:00	39949.5	41263.3	41348.3	39942.2	49	Neutral
1/26/2024 4:00	40054	39949.5	40217.8	39882.2	49	Neutral
1/26/2024 0:00	39954	40054	40221.3	39810	49	Neutral
1/25/2024 20:00	39982.8	39954	39987.6	39629.2	52	Neutral
1/25/2024 16:00	39791	39982.8	40045	39537	52	Neutral
1/25/2024 12:00	40173	39791	40282.8	39587.4	52	Neutral
1/25/2024 8:00	40125	40173	40324.3	39961	52	Neutral
1/25/2024 4:00	40008	40125	40129.5	39775.9	52	Neutral
1/25/2024 0:00	40078.1	40008	40183.1	39911	52	Neutral
1/24/2024 20:00	39795.7	40078.1	40185.9	39488	48	Neutral
1/24/2024 16:00	40046	39795.7	40212.7	39579	48	Neutral
1/24/2024 12:00	40207.2	40046	40298.4	39752	48	Neutral
1/24/2024 8:00	39986.8	40207.2	40565.3	39858.5	48	Neutral
1/24/2024 4:00	39614	39986.8	40181.7	39561	48	Neutral
1/24/2024 0:00	39900.1	39614	40246.9	39572.5	48	Neutral
1/23/2024 20:00	39133	39900.1	39911	39015	50	Neutral
1/23/2024 16:00	39194.1	39133	39661.8	38920	50	Neutral
1/23/2024 12:00	38840.9	39194.1	39480	38531.5	50	Neutral
1/23/2024 8:00	39776.9	38840.9	39864.1	38641.3	50	Neutral
1/23/2024 4:00	39997.3	39776.9	40180	39653.9	50	Neutral
1/23/2024 0:00	39559.3	39997.3	40110.9	39497.9	50	Neutral
1/22/2024 20:00	39811.1	39559.3	40345.5	39360	55	Greed
1/22/2024 16:00	40774	39811.1	40896.7	39394.7	55	Greed
1/22/2024 12:00	40819.9	40774	41250	40318	55	Greed
1/22/2024 8:00	41047.7	40819.9	41060.3	40350	55	Greed
1/22/2024 4:00	41206.8	41047.7	41321.2	40669.3	55	Greed
1/22/2024 0:00	41585.6	41206.8	41695	41055.9	55	Greed
1/21/2024 20:00	41724.1	41585.6	41816.1	41493	56	Greed
1/21/2024 16:00	41647.1	41724.1	41757.9	41511	56	Greed
1/21/2024 12:00	41720.3	41647.1	41867.8	41590.1	56	Greed
1/21/2024 8:00	41638.5	41720.3	41830	41638.4	56	Greed
1/21/2024 4:00	41680.1	41638.5	41701.6	41557.6	56	Greed
1/21/2024 0:00	41691.9	41680.1	41738.9	41630	56	Greed
1/20/2024 20:00	41632.8	41691.9	41874.9	41610.6	52	Neutral
1/20/2024 16:00	41567.1	41632.8	41688.1	41518.9	52	Neutral
1/20/2024 12:00	41580	41567.1	41695.7	41480	52	Neutral
1/20/2024 8:00	41647.4	41580	41670.4	41450.4	52	Neutral
1/20/2024 4:00	41639.9	41647.4	41789.1	41561.8	52	Neutral
1/20/2024 0:00	41663	41639.9	41705	41412.6	52	Neutral
1/19/2024 20:00	41830.1	41663	42199	41525.4	51	Neutral
1/19/2024 16:00	40900.6	41830.1	42000	40269	51	Neutral
1/19/2024 12:00	41474	40900.6	41500	40714.9	51	Neutral
1/19/2024 8:00	41289.3	41474	41521.1	41140.3	51	Neutral
1/19/2024 4:00	41055.7	41289.3	41570	41035.3	51	Neutral
1/19/2024 0:00	41330.5	41055.7	41376.2	40743.7	51	Neutral
1/18/2024 20:00	41028.8	41330.5	41380.4	40669	63	Greed
1/18/2024 16:00	42629.3	41028.8	42629.3	40812	63	Greed
1/18/2024 12:00	42555.1	42629.3	42829	42347.5	63	Greed
1/18/2024 8:00	42920.2	42555.1	42931.3	42388.6	63	Greed
1/18/2024 4:00	42594.3	42920.2	42931.3	42589.9	63	Greed
1/18/2024 0:00	42782.1	42594.3	42800	42503	63	Greed
1/17/2024 20:00	42621.1	42782.1	42884.7	42442.3	60	Greed
1/17/2024 16:00	42478.1	42621.1	42760	42195.7	60	Greed
1/17/2024 12:00	42683.9	42478.1	42952.5	42306	60	Greed
1/17/2024 8:00	42642	42683.9	42849.9	42550	60	Greed
1/17/2024 4:00	42840.8	42642	42920	42600.2	60	Greed
1/17/2024 0:00	43128.1	42840.8	43197	42839.9	60	Greed
1/16/2024 20:00	43164.7	43128.1	43579.9	43042.5	64	Greed
1/16/2024 16:00	43255.9	43164.7	43456.2	42820.2	64	Greed
1/16/2024 12:00	42893.7	43255.9	43354.7	42003.9	64	Greed
1/16/2024 8:00	42788.5	42893.7	43185	42710	64	Greed
1/16/2024 4:00	42918.3	42788.5	42955	42605.6	64	Greed
1/16/2024 0:00	42508.1	42918.3	42937.6	42458.6	64	Greed
1/15/2024 20:00	42993.8	42508.1	43121.3	42328.5	52	Neutral
1/15/2024 16:00	42281.4	42993.8	43394.6	42258.1	52	Neutral
1/15/2024 12:00	42709.9	42281.4	42985.3	42159.2	52	Neutral
1/15/2024 8:00	42731.1	42709.9	42801.4	42502.1	52	Neutral
1/15/2024 4:00	42576.4	42731.1	42881.2	42488	52	Neutral
1/15/2024 0:00	41731	42576.4	42686.4	41710.6	52	Neutral
1/14/2024 20:00	42658.1	41731	42765.8	41708.8	60	Greed
1/14/2024 16:00	42909.1	42658.1	43028.7	42633.9	60	Greed
1/14/2024 12:00	42840	42909.1	43022	42695.6	60	Greed
1/14/2024 8:00	43034.1	42840	43110.3	42770.2	60	Greed
1/14/2024 4:00	42704.4	43034.1	43078.8	42576.7	60	Greed
1/14/2024 0:00	42855	42704.4	42902.6	42658.8	60	Greed
1/13/2024 20:00	42795	42855	43074.4	42706.3	64	Greed
1/13/2024 16:00	43169.3	42795	43202	42730	64	Greed
1/13/2024 12:00	42638.9	43169.3	43259	42522.3	64	Greed
1/13/2024 8:00	43113.4	42638.9	43260.8	42506	64	Greed
1/13/2024 4:00	42629.6	43113.4	43267.6	42574.2	64	Greed
1/13/2024 0:00	42797.9	42629.6	43025.2	42449	64	Greed
1/12/2024 20:00	43512.1	42797.9	44000	41323	71	Greed
1/12/2024 16:00	44501.5	43512.1	44722	43202.6	71	Greed
1/12/2024 12:00	45968.8	44501.5	46139	44358.4	71	Greed
1/12/2024 8:00	46017.3	45968.8	46290	45530.2	71	Greed
1/12/2024 4:00	45995.2	46017.3	46397.8	45681	71	Greed
1/12/2024 0:00	46347.7	45995.2	46550	45909.1	71	Greed
1/11/2024 20:00	46714.8	46347.7	46982.5	46083.7	76	Extreme Greed
1/11/2024 16:00	46822.3	46714.8	47059.4	45525.3	76	Extreme Greed
1/11/2024 12:00	47067.1	46822.3	49054.4	46476.1	76	Extreme Greed
1/11/2024 8:00	46113.2	47067.1	47183.4	46067.1	76	Extreme Greed
1/11/2024 4:00	46508.8	46113.2	46520	45620	76	Extreme Greed
1/11/2024 0:00	46659.9	46508.8	46764.7	46171	76	Extreme Greed
1/10/2024 20:00	46506.2	46659.9	47732	44727.6	73	Greed
1/10/2024 16:00	45578.4	46506.2	46777	45182.7	73	Greed
1/10/2024 12:00	45544	45578.4	45689.4	44301	73	Greed
1/10/2024 8:00	45773.6	45544	45877.9	44881	73	Greed
1/10/2024 4:00	46129.1	45773.6	46197.5	45738.5	73	Greed
1/10/2024 0:00	46128	46129.1	46259.9	45633.3	73	Greed
1/9/2024 20:00	46882.1	46128	48083.4	44750	76	Extreme Greed
1/9/2024 16:00	46875	46882.1	46985	46500	76	Extreme Greed
1/9/2024 12:00	46643.9	46875	47080	45500	76	Extreme Greed
1/9/2024 8:00	46855	46643.9	46900	46411.8	76	Extreme Greed
1/9/2024 4:00	46949.2	46855	46966.8	46624	76	Extreme Greed
1/9/2024 0:00	46972.8	46949.2	47164	46261	76	Extreme Greed
1/8/2024 20:00	47005.9	46972.8	47238.3	46666.6	71	Greed
1/8/2024 16:00	44975.3	47005.9	47318.3	44791	71	Greed
1/8/2024 12:00	44653.9	44975.3	45413	44296.1	71	Greed
1/8/2024 8:00	43979	44653.9	44749.3	43640.1	71	Greed
1/8/2024 4:00	43527.7	43979	44444	43446.5	71	Greed
1/8/2024 0:00	43936.2	43527.7	43997.7	43136.9	71	Greed
1/7/2024 20:00	44249.9	43936.2	44280	43577	71	Greed
1/7/2024 16:00	44061	44249.9	44272.9	43639.6	71	Greed
1/7/2024 12:00	44076.9	44061	44509.6	43935	71	Greed
1/7/2024 8:00	44092	44076.9	44182.5	43885.6	71	Greed
1/7/2024 4:00	43944.7	44092	44112.8	43850.8	71	Greed
1/7/2024 0:00	43972.4	43944.7	44285	43840.8	71	Greed
1/6/2024 20:00	43914	43972.4	43992.5	43548.5	70	Greed
1/6/2024 16:00	43872.1	43914	44168.6	43832.6	70	Greed
1/6/2024 12:00	43683.6	43872.1	43935.5	43525.5	70	Greed
1/6/2024 8:00	43671.1	43683.6	43789.9	43574.1	70	Greed
1/6/2024 4:00	43934	43671.1	43977.5	43400.7	70	Greed
1/6/2024 0:00	44156.8	43934	44229.4	43814.2	70	Greed
1/5/2024 20:00	43612.3	44156.8	44436.4	43569.3	72	Greed
1/5/2024 16:00	43516.1	43612.3	43836.3	43076	72	Greed
1/5/2024 12:00	43786	43516.1	44300	42972.2	72	Greed
1/5/2024 8:00	43793.8	43786	44391.2	43465.7	72	Greed
1/5/2024 4:00	43472	43793.8	43950	43163.4	72	Greed
1/5/2024 0:00	44156.3	43472	44293	42181	72	Greed
1/4/2024 20:00	43962.8	44156.3	44875.5	43910.1	68	Greed
1/4/2024 16:00	44089.9	43962.8	44477.9	43806.1	68	Greed
1/4/2024 12:00	43205	44089.9	44390	43121.4	68	Greed
1/4/2024 8:00	42795.3	43205	43268.9	42677.4	68	Greed
1/4/2024 4:00	43141.4	42795.3	43317.1	42773	68	Greed
1/4/2024 0:00	42871.9	43141.4	43270	42637	68	Greed
1/3/2024 20:00	42616.6	42871.9	42995	42535.2	70	Greed
1/3/2024 16:00	43011.3	42616.6	43615.5	41728.4	70	Greed
1/3/2024 12:00	43736.2	43011.3	43749.9	40210	70	Greed
1/3/2024 8:00	45044	43736.2	45567.8	43434.7	70	Greed
1/3/2024 4:00	45309.2	45044	45426.3	44971	70	Greed
1/3/2024 0:00	44989	45309.2	45476	44909.8	70	Greed
1/2/2024 20:00	45088.6	44989	45369.9	44633	71	Greed
1/2/2024 16:00	45230.3	45088.6	45455	44795.7	71	Greed
1/2/2024 12:00	45495.9	45230.3	45864.3	44868.2	71	Greed
1/2/2024 8:00	45500	45495.9	45946.5	45242.3	71	Greed
1/2/2024 4:00	45434.1	45500	45792.8	45160	71	Greed
1/2/2024 0:00	44235.5	45434.1	45578.9	44208.7	71	Greed
1/1/2024 20:00	43570.1	44235.5	44284.9	43421.8	65	Greed
1/1/2024 16:00	42825.1	43570.1	43604	42707.1	65	Greed
1/1/2024 12:00	42735.1	42825.1	42890	42605.4	65	Greed
1/1/2024 8:00	42531.7	42735.1	42809.6	42492.7	65	Greed
1/1/2024 4:00	42384.1	42531.7	42533	42211.2	65	Greed
1/1/2024 0:00	42324.8	42384.1	42842.9	42271.5	65	Greed
12/31/2023 20:00	42660.5	42324.8	42724.7	42096	67	Greed
12/31/2023 16:00	42494.1	42660.5	42776.3	42470.3	67	Greed
12/31/2023 12:00	42572	42494.1	42696.7	42376.3	67	Greed
12/31/2023 8:00	42566	42572	42945.9	42407.3	67	Greed
12/31/2023 4:00	42220.5	42566	42713	42198.1	67	Greed
12/31/2023 0:00	42177.2	42220.5	42479.9	42012.5	67	Greed
12/30/2023 20:00	42398.1	42177.2	42435.1	42113.9	68	Greed
12/30/2023 16:00	42407.1	42398.1	42654	42279.4	68	Greed
12/30/2023 12:00	41929.1	42407.1	42480	41906.8	68	Greed
12/30/2023 8:00	41987.4	41929.1	42029.2	41554.4	68	Greed
12/30/2023 4:00	42010.1	41987.4	42200	41963	68	Greed
12/30/2023 0:00	42095.3	42010.1	42250	41856.9	68	Greed
12/29/2023 20:00	42164.6	42095.3	42317	41278	65	Greed
12/29/2023 16:00	42293.9	42164.6	42384.8	41700	65	Greed
12/29/2023 12:00	42911.6	42293.9	43170	42142.1	65	Greed
12/29/2023 8:00	42309.8	42911.6	42997.1	42304.8	65	Greed
12/29/2023 4:00	42735.5	42309.8	42809.7	42266.2	65	Greed
12/29/2023 0:00	42607	42735.5	42863.3	42120	65	Greed
12/28/2023 20:00	42660.1	42607	42791.4	42380.5	73	Greed
12/28/2023 16:00	42487.1	42660.1	42805.1	42302.2	73	Greed
12/28/2023 12:00	43117	42487.1	43182.7	42439.4	73	Greed
12/28/2023 8:00	43091.8	43117	43244.2	42908.3	73	Greed
12/28/2023 4:00	43450.1	43091.8	43666.6	42818.8	73	Greed
12/28/2023 0:00	43454	43450.1	43849.5	43334.9	73	Greed
12/27/2023 20:00	43192.5	43454	43710	43158.1	73	Greed
12/27/2023 16:00	43012.6	43192.5	43267.6	42888.5	73	Greed
12/27/2023 12:00	43072.7	43012.6	43194.9	42729.4	73	Greed
12/27/2023 8:00	42506	43072.7	43285	42456	73	Greed
12/27/2023 4:00	42273.4	42506	42590.9	42250	73	Greed
12/27/2023 0:00	42552	42273.4	42595.9	42138.7	73	Greed
12/26/2023 20:00	42153.9	42552	42644.5	42092.2	71	Greed
12/26/2023 16:00	42422.5	42153.9	42472.1	41655	71	Greed
12/26/2023 12:00	42721.8	42422.5	42869.7	42236	71	Greed
12/26/2023 8:00	42806	42721.8	42835.2	42100	71	Greed
12/26/2023 4:00	43486.1	42806	43512.5	42570.8	71	Greed
12/26/2023 0:00	43611.8	43486.1	43634.1	43400	71	Greed
12/25/2023 20:00	43505.1	43611.8	43770.2	43355	73	Greed
12/25/2023 16:00	43666.9	43505.1	43760.7	43357.8	73	Greed
12/25/2023 12:00	43200	43666.9	43874.5	43118.5	73	Greed
12/25/2023 8:00	43232	43200	43321.7	43077.2	73	Greed
12/25/2023 4:00	43179.5	43232	43358.9	43121	73	Greed
12/25/2023 0:00	43022.3	43179.5	43184.2	42742.7	73	Greed
12/24/2023 20:00	43638.3	43022.3	43646.8	42534.1	71	Greed
12/24/2023 16:00	43708.1	43638.3	43749.2	43566	71	Greed
12/24/2023 12:00	43663.9	43708.1	43909.9	43584.8	71	Greed
12/24/2023 8:00	43676	43663.9	43733.4	43420.8	71	Greed
12/24/2023 4:00	43869.3	43676	43987	43451	71	Greed
12/24/2023 0:00	43735.7	43869.3	43950	43635	71	Greed
12/23/2023 20:00	43723.7	43735.7	43866	43642	70	Greed
12/23/2023 16:00	43776.9	43723.7	43877.5	43705.4	70	Greed
12/23/2023 12:00	43575.1	43776.9	43899.8	43575.1	70	Greed
12/23/2023 8:00	43577	43575.1	43703.5	43513.8	70	Greed
12/23/2023 4:00	43546.2	43577	43666.6	43262.9	70	Greed
12/23/2023 0:00	44010	43546.2	44029.2	43471.3	70	Greed
12/22/2023 20:00	43673.9	44010	44107.7	43653.9	74	Greed
12/22/2023 16:00	43700	43673.9	44047.4	43500.4	74	Greed
12/22/2023 12:00	43793.3	43700	43847.4	43414.1	74	Greed
12/22/2023 8:00	43628.9	43793.3	43875.2	43500.6	74	Greed
12/22/2023 4:00	44042.8	43628.9	44473.9	43575	74	Greed
12/22/2023 0:00	43902.1	44042.8	44322	43759.3	74	Greed
12/21/2023 20:00	43629.6	43902.1	44183.7	43592	70	Greed
12/21/2023 16:00	43848.9	43629.6	43945.9	43394.1	70	Greed
12/21/2023 12:00	43969.3	43848.9	44290	43388.7	70	Greed
12/21/2023 8:00	43804.2	43969.3	44174.1	43620.6	70	Greed
12/21/2023 4:00	43678.3	43804.2	43918	43487.4	70	Greed
12/21/2023 0:00	43710	43678.3	43773.6	43324.3	70	Greed
12/20/2023 20:00	43752	43710	43856.7	43242	74	Greed
12/20/2023 16:00	44071.7	43752	44297.9	43510	74	Greed
12/20/2023 12:00	42900	44071.7	44355	42791.8	74	Greed
12/20/2023 8:00	42961.8	42900	43050	42705.1	74	Greed
12/20/2023 4:00	42446.2	42961.8	43065.9	42394.5	74	Greed
12/20/2023 0:00	42298	42446.2	42515	42206.3	74	Greed
12/19/2023 20:00	42373.4	42298	42559.5	42150.8	73	Greed
12/19/2023 16:00	42512.3	42373.4	42690.9	41836.4	73	Greed
12/19/2023 12:00	43013.2	42512.3	43080.4	42255	73	Greed
12/19/2023 8:00	43061.8	43013.2	43313.4	42972.1	73	Greed
12/19/2023 4:00	43106.1	43061.8	43166.6	42843.7	73	Greed
12/19/2023 0:00	42683.6	43106.1	43548	42608.2	73	Greed
12/18/2023 20:00	41725.7	42683.6	42810.6	41584.1	65	Greed
12/18/2023 16:00	41278.9	41725.7	41768.4	41165	65	Greed
12/18/2023 12:00	41149.2	41278.9	41776.9	40922.1	65	Greed
12/18/2023 8:00	41160.3	41149.2	41284.5	40566	65	Greed
12/18/2023 4:00	41107.5	41160.3	41348.3	41021	65	Greed
12/18/2023 0:00	41395.2	41107.5	41482	40810	65	Greed
12/17/2023 20:00	42135.1	41395.2	42222.7	41255.5	73	Greed
12/17/2023 16:00	41838.5	42135.1	42479.2	41716	73	Greed
12/17/2023 12:00	41985.2	41838.5	42044.5	41527.9	73	Greed
12/17/2023 8:00	41911.7	41985.2	42052.2	41680	73	Greed
12/17/2023 4:00	41951.1	41911.7	42088.3	41785.3	73	Greed
12/17/2023 0:00	42296.3	41951.1	42328.6	41872	73	Greed
12/16/2023 20:00	42378	42296.3	42440	42157.3	67	Greed
12/16/2023 16:00	42653.5	42378	42783.3	42351.6	67	Greed
12/16/2023 12:00	42361	42653.5	42664.1	42257.2	67	Greed
12/16/2023 8:00	42253.3	42361	42374.3	42114.8	67	Greed
12/16/2023 4:00	42360	42253.3	42386	42164	67	Greed
12/16/2023 0:00	41979.7	42360	42436.5	41619.8	67	Greed
12/15/2023 20:00	42126.6	41979.7	42288.9	41926.5	70	Greed
12/15/2023 16:00	41921.7	42126.6	42219	41710	70	Greed
12/15/2023 12:00	42812.7	41921.7	42818.6	41671.6	70	Greed
12/15/2023 8:00	42744.7	42812.7	43070.2	42668.9	70	Greed
12/15/2023 4:00	42827.5	42744.7	42896.1	42533.8	70	Greed
12/15/2023 0:00	43050	42827.5	43112.5	42443.1	70	Greed
12/14/2023 20:00	43125.2	43050	43211.8	42876.4	72	Greed
12/14/2023 16:00	42458.3	43125.2	43475	42458.3	72	Greed
12/14/2023 12:00	43298	42458.3	43398.6	41190	72	Greed
12/14/2023 8:00	42937	43298	43350	42706.8	72	Greed
12/14/2023 4:00	42746.5	42937	43149.7	42710	72	Greed
12/14/2023 0:00	42896.9	42746.5	42969.5	42697.6	72	Greed
12/13/2023 20:00	42765	42896.9	43600	42588	65	Greed
12/13/2023 16:00	41974.9	42765	42949.9	41753.3	65	Greed
12/13/2023 12:00	41037.9	41974.9	42000	41015	65	Greed
12/13/2023 8:00	41145.9	41037.9	41315.5	40985.4	65	Greed
12/13/2023 4:00	40860	41145.9	41270	40639	65	Greed
12/13/2023 0:00	41526	40860	41531.4	40510.9	65	Greed
12/12/2023 20:00	41176.9	41526	41588.8	41062.1	67	Greed
12/12/2023 16:00	41372.8	41176.9	41479.2	40683.9	67	Greed
12/12/2023 12:00	41620.1	41372.8	42104.8	41170.2	67	Greed
12/12/2023 8:00	41932.9	41620.1	42168.1	41580.5	67	Greed
12/12/2023 4:00	41768	41932.9	42095.1	41412.4	67	Greed
12/12/2023 0:00	41272.1	41768	41975	41213	67	Greed
12/11/2023 20:00	40803.2	41272.1	41378.1	40550.8	74	Greed
12/11/2023 16:00	41841.6	40803.2	41899.2	40242.4	74	Greed
12/11/2023 12:00	42362.7	41841.6	42413	41700	74	Greed
12/11/2023 8:00	42136.5	42362.7	42520	42005	74	Greed
12/11/2023 4:00	42350	42136.5	42370	41555	74	Greed
12/11/2023 0:00	43823.8	42350	43854.8	40167.7	74	Greed
12/10/2023 20:00	43828.5	43823.8	44114.6	43570.8	74	Greed
12/10/2023 16:00	43949.9	43828.5	43983.3	43753.5	74	Greed
12/10/2023 12:00	43772.7	43949.9	44028.7	43763.2	74	Greed
12/10/2023 8:00	43999.1	43772.7	44075	43637	74	Greed
12/10/2023 4:00	43886.6	43999.1	44048.5	43864.1	74	Greed
12/10/2023 0:00	43740	43886.6	43899	43700.7	74	Greed
12/9/2023 20:00	43966.3	43740	44140	43326.6	73	Greed
12/9/2023 16:00	44075	43966.3	44132.4	43912	73	Greed
12/9/2023 12:00	43858.3	44075	44179.4	43758.6	73	Greed
12/9/2023 8:00	44230.7	43858.3	44248	43746	73	Greed
12/9/2023 4:00	44190.4	44230.7	44416.1	44155	73	Greed
12/9/2023 0:00	44209.7	44190.4	44329.2	44067	73	Greed
12/8/2023 20:00	43977.3	44209.7	44777	43977.3	72	Greed
12/8/2023 16:00	43785.2	43977.3	44033.6	43657.6	72	Greed
12/8/2023 12:00	43708	43785.2	44082.2	43500	72	Greed
12/8/2023 8:00	43195	43708	43810.5	43111	72	Greed
12/8/2023 4:00	43417.6	43195	43615	43005	72	Greed
12/8/2023 0:00	43308	43417.6	43568	43300.9	72	Greed
12/7/2023 20:00	43241.8	43308	43488	43135	72	Greed
12/7/2023 16:00	43706.6	43241.8	43792.5	43089	72	Greed
12/7/2023 12:00	43221.7	43706.6	43972.6	42942.9	72	Greed
12/7/2023 8:00	43917.1	43221.7	43930.7	42833.4	72	Greed
12/7/2023 4:00	43958.9	43917.1	44087.7	43860	72	Greed
12/7/2023 0:00	43785.2	43958.9	44033.7	43725	72	Greed
12/6/2023 20:00	44024.8	43785.2	44107.4	43612	72	Greed
12/6/2023 16:00	43801.2	44024.8	44185.6	43753	72	Greed
12/6/2023 12:00	43871.4	43801.2	44320	43738.5	72	Greed
12/6/2023 8:00	43701.6	43871.4	44331.6	43379.4	72	Greed
